date,usage,day,month
2021-04-12 19:34:40.467,0.12153445204755405,12.0,4.0
2021-04-12 19:34:50.961,0.150670954467204,12.0,4.0
2021-04-12 19:35:01.467,0.09968207523281658,12.0,4.0
2021-04-12 19:35:11.970,0.09676842499085159,12.0,4.0
2021-04-12 19:35:22.485,0.0923979496279041,12.0,4.0
2021-04-12 19:35:32.990,0.0923979496279041,12.0,4.0
2021-04-12 19:35:43.484,0.13464587813639653,12.0,4.0
2021-04-12 19:35:53.988,0.0894842993859391,12.0,4.0
2021-04-12 19:36:04.483,0.0894842993859391,12.0,4.0
2021-04-12 19:36:14.996,0.0923979496279041,12.0,4.0
2021-04-12 19:36:25.492,0.09531159986986909,12.0,4.0
2021-04-12 19:36:36.001,0.14047317862032652,12.0,4.0
2021-04-12 19:36:46.495,0.09968207523281658,12.0,4.0
2021-04-12 19:36:56.984,0.09822525011183408,12.0,4.0
2021-04-12 19:37:07.478,0.09968207523281658,12.0,4.0
2021-04-12 19:37:17.972,0.10259572547478157,12.0,4.0
2021-04-12 19:37:28.472,0.144843653983274,12.0,4.0
2021-04-12 19:37:38.984,0.10259572547478157,12.0,4.0
2021-04-12 19:37:49.492,0.10259572547478157,12.0,4.0
2021-04-12 19:38:00.007,0.11133667620067657,12.0,4.0
2021-04-12 19:38:10.451,0.10696620083772906,12.0,4.0
2021-04-12 19:38:20.913,0.10405255059576407,12.0,4.0
2021-04-12 19:38:31.411,0.1463004791042565,12.0,4.0
2021-04-12 19:38:41.913,0.10259572547478157,12.0,4.0
2021-04-12 19:38:52.400,0.10113890035379908,12.0,4.0
2021-04-12 19:39:02.887,0.10113890035379908,12.0,4.0
2021-04-12 19:39:13.377,0.10259572547478157,12.0,4.0
2021-04-12 19:39:23.892,0.10405255059576407,12.0,4.0
2021-04-12 19:39:34.384,0.1492141293462215,12.0,4.0
2021-04-12 19:39:44.878,0.10405255059576407,12.0,4.0
2021-04-12 19:39:55.390,0.09822525011183408,12.0,4.0
2021-04-12 19:40:05.890,0.09968207523281658,12.0,4.0
2021-04-12 19:40:16.386,0.141930003741309,12.0,4.0
2021-04-12 19:40:26.880,0.09531159986986909,12.0,4.0
2021-04-12 19:40:37.378,0.09676842499085159,12.0,4.0
2021-04-12 19:40:47.881,0.09676842499085159,12.0,4.0
2021-04-12 19:40:58.381,0.09531159986986909,12.0,4.0
2021-04-12 19:41:08.875,0.09968207523281658,12.0,4.0
2021-04-12 19:41:19.370,0.141930003741309,12.0,4.0
2021-04-12 19:41:29.864,0.09822525011183408,12.0,4.0
2021-04-12 19:41:40.363,0.09822525011183408,12.0,4.0
2021-04-12 19:41:50.865,0.09822525011183408,12.0,4.0
2021-04-12 19:42:01.384,0.15795508007211648,12.0,4.0
2021-04-12 19:42:11.911,0.16086873031408147,12.0,4.0
2021-04-12 19:42:22.425,0.2060303090645389,12.0,4.0
2021-04-12 19:42:32.942,0.16232555543506397,12.0,4.0
2021-04-12 19:42:43.450,0.16086873031408147,12.0,4.0
2021-04-12 19:42:53.971,0.16086873031408147,12.0,4.0
2021-04-12 19:43:04.477,0.16086873031408147,12.0,4.0
2021-04-12 19:43:14.995,0.15795508007211648,12.0,4.0
2021-04-12 19:43:25.529,0.2031166588225739,12.0,4.0
2021-04-12 19:43:36.057,0.15649825495113398,12.0,4.0
2021-04-12 19:43:46.562,0.15649825495113398,12.0,4.0
2021-04-12 19:43:57.176,0.15504142983015148,12.0,4.0
2021-04-12 19:44:07.696,0.15649825495113398,12.0,4.0
2021-04-12 19:44:18.204,0.2016598337015914,12.0,4.0
2021-04-12 19:44:28.723,0.15649825495113398,12.0,4.0
2021-04-12 19:44:40.542,0.15795508007211648,12.0,4.0
2021-04-12 19:44:49.736,0.15504142983015148,12.0,4.0
2021-04-12 19:45:00.256,0.15649825495113398,12.0,4.0
2021-04-12 19:45:10.780,0.15504142983015148,12.0,4.0
2021-04-12 19:45:21.282,0.2031166588225739,12.0,4.0
2021-04-12 19:45:31.804,0.15649825495113398,12.0,4.0
2021-04-12 19:45:42.309,0.153584604709169,12.0,4.0
2021-04-12 19:45:52.815,0.16378238055604646,12.0,4.0
2021-04-12 19:46:03.336,0.16232555543506397,12.0,4.0
2021-04-12 19:46:13.855,0.16086873031408147,12.0,4.0
2021-04-12 19:46:24.359,0.2045734839435564,12.0,4.0
2021-04-12 19:46:34.862,0.1521277795881865,12.0,4.0
2021-04-12 19:46:45.383,0.1492141293462215,12.0,4.0
2021-04-12 19:46:55.874,0.150670954467204,12.0,4.0
2021-04-12 19:47:06.383,0.1463004791042565,12.0,4.0
2021-04-12 19:47:16.872,0.19146205785471393,12.0,4.0
2021-04-12 19:47:27.363,0.1463004791042565,12.0,4.0
2021-04-12 19:47:37.863,0.147757304225239,12.0,4.0
2021-04-12 19:47:48.354,0.147757304225239,12.0,4.0
2021-04-12 19:47:58.846,0.1463004791042565,12.0,4.0
2021-04-12 19:48:09.346,0.147757304225239,12.0,4.0
2021-04-12 19:48:19.850,0.19146205785471393,12.0,4.0
2021-04-12 19:48:30.352,0.17835063176587146,12.0,4.0
2021-04-12 19:48:40.859,0.13173222789443154,12.0,4.0
2021-04-12 19:48:51.361,0.141930003741309,12.0,4.0
2021-04-12 19:49:01.882,0.141930003741309,12.0,4.0
2021-04-12 19:49:12.384,0.16815285591899395,12.0,4.0
2021-04-12 19:49:22.889,0.16815285591899395,12.0,4.0
2021-04-12 19:49:33.379,0.2104007844274864,12.0,4.0
2021-04-12 19:49:43.872,0.16232555543506397,12.0,4.0
2021-04-12 19:49:54.368,0.16378238055604646,12.0,4.0
2021-04-12 19:50:04.859,0.13755952837836152,12.0,4.0
2021-04-12 19:50:15.359,0.153584604709169,12.0,4.0
2021-04-12 19:50:25.866,0.15504142983015148,12.0,4.0
2021-04-12 19:50:36.362,0.150670954467204,12.0,4.0
2021-04-12 19:50:46.850,0.16232555543506397,12.0,4.0
2021-04-12 19:50:57.342,0.13901635349934402,12.0,4.0
2021-04-12 19:51:07.861,0.11570715156362406,12.0,4.0
2021-04-12 19:51:18.361,0.13027540277344904,12.0,4.0
2021-04-12 19:51:28.870,0.16669603079801146,12.0,4.0
2021-04-12 19:51:39.388,0.14047317862032652,12.0,4.0
2021-04-12 19:51:49.912,0.12153445204755405,12.0,4.0
2021-04-12 19:52:00.414,0.11133667620067657,12.0,4.0
2021-04-12 19:52:10.934,0.12444810228951904,12.0,4.0
2021-04-12 19:52:21.437,0.11279350132165906,12.0,4.0
2021-04-12 19:52:31.945,0.11716397668460656,12.0,4.0
2021-04-12 19:52:42.460,0.16086873031408147,12.0,4.0
2021-04-12 19:52:52.967,0.11425032644264156,12.0,4.0
2021-04-12 19:53:03.484,0.10987985107969407,12.0,4.0
2021-04-12 19:53:13.998,0.10842302595871157,12.0,4.0
2021-04-12 19:53:24.510,0.11425032644264156,12.0,4.0
2021-04-12 19:53:35.014,0.10113890035379908,12.0,4.0
2021-04-12 19:53:45.534,0.13464587813639653,12.0,4.0
2021-04-12 19:53:56.024,0.08657064914397411,12.0,4.0
2021-04-12 19:54:06.533,0.08657064914397411,12.0,4.0
2021-04-12 19:54:17.023,0.0880274742649566,12.0,4.0
2021-04-12 19:54:27.511,0.0880274742649566,12.0,4.0
2021-04-12 19:54:38.015,0.10405255059576407,12.0,4.0
2021-04-12 19:54:48.504,0.13173222789443154,12.0,4.0
2021-04-12 19:54:59.000,0.0880274742649566,12.0,4.0
2021-04-12 19:55:09.497,0.08365699890200912,12.0,4.0
2021-04-12 19:55:20.001,0.0938547747488866,12.0,4.0
2021-04-12 19:55:30.506,0.08365699890200912,12.0,4.0
2021-04-12 19:55:41.009,0.0938547747488866,12.0,4.0
2021-04-12 19:55:51.513,0.1433868288622915,12.0,4.0
2021-04-12 19:56:02.017,0.09968207523281658,12.0,4.0
2021-04-12 19:56:12.540,0.10113890035379908,12.0,4.0
2021-04-12 19:56:23.042,0.08657064914397411,12.0,4.0
2021-04-12 19:56:33.561,0.09822525011183408,12.0,4.0
2021-04-12 19:56:44.065,0.0909411245069216,12.0,4.0
2021-04-12 19:56:54.556,0.12736175253148405,12.0,4.0
2021-04-12 19:57:05.049,0.13464587813639653,12.0,4.0
2021-04-12 19:57:15.552,0.0923979496279041,12.0,4.0
2021-04-12 19:57:26.055,0.0938547747488866,12.0,4.0
2021-04-12 19:57:36.569,0.0894842993859391,12.0,4.0
2021-04-12 19:57:47.072,0.09822525011183408,12.0,4.0
2021-04-12 19:57:57.563,0.144843653983274,12.0,4.0
2021-04-12 19:58:08.059,0.10113890035379908,12.0,4.0
2021-04-12 19:58:18.550,0.10259572547478157,12.0,4.0
2021-04-12 19:58:29.047,0.10113890035379908,12.0,4.0
2021-04-12 19:58:39.548,0.08511382402299161,12.0,4.0
2021-04-12 19:58:50.190,0.06617509745021914,12.0,4.0
2021-04-12 19:59:00.696,0.07637287329709662,12.0,4.0
2021-04-12 19:59:11.204,0.13318905301541403,12.0,4.0
2021-04-12 19:59:21.704,0.09531159986986909,12.0,4.0
2021-04-12 19:59:32.228,0.09531159986986909,12.0,4.0
2021-04-12 19:59:42.731,0.0894842993859391,12.0,4.0
2021-04-12 19:59:53.250,0.0923979496279041,12.0,4.0
2021-04-12 20:00:03.758,0.0938547747488866,12.0,4.0
2021-04-12 20:00:14.275,0.13610270325737903,12.0,4.0
2021-04-12 20:00:24.783,0.09676842499085159,12.0,4.0
2021-04-12 20:00:35.308,0.12881857765246654,12.0,4.0
2021-04-12 20:00:45.810,0.13464587813639653,12.0,4.0
2021-04-12 20:00:56.302,0.13755952837836152,12.0,4.0
2021-04-12 20:01:06.811,0.13755952837836152,12.0,4.0
2021-04-12 20:01:17.301,0.19146205785471393,12.0,4.0
2021-04-12 20:01:27.803,0.13755952837836152,12.0,4.0
2021-04-12 20:01:38.308,0.13610270325737903,12.0,4.0
2021-04-12 20:01:48.803,0.141930003741309,12.0,4.0
2021-04-12 20:01:59.295,0.13173222789443154,12.0,4.0
2021-04-12 20:02:09.792,0.13755952837836152,12.0,4.0
2021-04-12 20:02:20.293,0.18126428200783645,12.0,4.0
2021-04-12 20:02:30.787,0.13318905301541403,12.0,4.0
2021-04-12 20:02:41.287,0.13755952837836152,12.0,4.0
2021-04-12 20:02:51.792,0.13464587813639653,12.0,4.0
2021-04-12 20:03:02.315,0.13610270325737903,12.0,4.0
2021-04-12 20:03:12.817,0.13610270325737903,12.0,4.0
2021-04-12 20:03:23.337,0.13901635349934402,12.0,4.0
2021-04-12 20:03:33.842,0.18854840761274894,12.0,4.0
2021-04-12 20:03:44.361,0.14047317862032652,12.0,4.0
2021-04-12 20:03:54.869,0.13464587813639653,12.0,4.0
2021-04-12 20:04:05.405,0.13464587813639653,12.0,4.0
2021-04-12 20:04:15.921,0.144843653983274,12.0,4.0
2021-04-12 20:04:26.439,0.18272110712881895,12.0,4.0
2021-04-12 20:04:36.954,0.141930003741309,12.0,4.0
2021-04-12 20:04:47.463,0.14047317862032652,12.0,4.0
2021-04-12 20:04:57.978,0.1433868288622915,12.0,4.0
2021-04-12 20:05:08.489,0.144843653983274,12.0,4.0
2021-04-12 20:05:19.003,0.141930003741309,12.0,4.0
2021-04-12 20:05:29.514,0.141930003741309,12.0,4.0
2021-04-12 20:05:40.029,0.18563475737078394,12.0,4.0
2021-04-12 20:05:50.542,0.13755952837836152,12.0,4.0
2021-04-12 20:06:01.055,0.13901635349934402,12.0,4.0
2021-04-12 20:06:11.567,0.141930003741309,12.0,4.0
2021-04-12 20:06:22.059,0.1463004791042565,12.0,4.0
2021-04-12 20:06:32.558,0.144843653983274,12.0,4.0
2021-04-12 20:06:43.053,0.144843653983274,12.0,4.0
2021-04-12 20:06:53.553,0.18709158249176644,12.0,4.0
2021-04-12 20:07:04.049,0.141930003741309,12.0,4.0
2021-04-12 20:07:14.546,0.1433868288622915,12.0,4.0
2021-04-12 20:07:25.050,0.144843653983274,12.0,4.0
2021-04-12 20:07:35.569,0.144843653983274,12.0,4.0
2021-04-12 20:07:46.080,0.144843653983274,12.0,4.0
2021-04-12 20:07:56.584,0.141930003741309,12.0,4.0
2021-04-12 20:08:07.079,0.144843653983274,12.0,4.0
2021-04-12 20:08:17.578,0.1433868288622915,12.0,4.0
2021-04-12 20:08:28.090,0.1463004791042565,12.0,4.0
2021-04-12 20:08:38.590,0.16960968103997645,12.0,4.0
2021-04-12 20:08:49.089,0.17689380664488896,12.0,4.0
2021-04-12 20:08:59.605,0.21477125979043388,12.0,4.0
2021-04-12 20:09:10.108,0.17689380664488896,12.0,4.0
2021-04-12 20:09:20.630,0.153584604709169,12.0,4.0
2021-04-12 20:09:31.133,0.1521277795881865,12.0,4.0
2021-04-12 20:09:41.646,0.1521277795881865,12.0,4.0
2021-04-12 20:09:52.137,0.15941190519309897,12.0,4.0
2021-04-12 20:10:02.638,0.15649825495113398,12.0,4.0
2021-04-12 20:10:13.132,0.2031166588225739,12.0,4.0
2021-04-12 20:10:23.622,0.15941190519309897,12.0,4.0
2021-04-12 20:10:34.122,0.15795508007211648,12.0,4.0
2021-04-12 20:10:44.625,0.15795508007211648,12.0,4.0
2021-04-12 20:10:55.131,0.15795508007211648,12.0,4.0
2021-04-12 20:11:05.649,0.1492141293462215,12.0,4.0
2021-04-12 20:11:16.160,0.19437570809667892,12.0,4.0
2021-04-12 20:11:26.666,0.150670954467204,12.0,4.0
2021-04-12 20:11:37.160,0.150670954467204,12.0,4.0
2021-04-12 20:11:47.654,0.12736175253148405,12.0,4.0
2021-04-12 20:11:58.158,0.13318905301541403,12.0,4.0
2021-04-12 20:12:09.116,0.12590492741050155,12.0,4.0
2021-04-12 20:12:19.164,0.17543698152390647,12.0,4.0
2021-04-12 20:12:29.677,0.12444810228951904,12.0,4.0
2021-04-12 20:12:40.187,0.12736175253148405,12.0,4.0
2021-04-12 20:12:50.701,0.13318905301541403,12.0,4.0
2021-04-12 20:13:01.213,0.13173222789443154,12.0,4.0
2021-04-12 20:13:11.726,0.13318905301541403,12.0,4.0
2021-04-12 20:13:22.236,0.13173222789443154,12.0,4.0
2021-04-12 20:13:32.750,0.17835063176587146,12.0,4.0
2021-04-12 20:13:43.264,0.13464587813639653,12.0,4.0
2021-04-12 20:13:53.915,0.10987985107969407,12.0,4.0
2021-04-12 20:14:04.405,0.13610270325737903,12.0,4.0
2021-04-12 20:14:14.902,0.11862080180558905,12.0,4.0
2021-04-12 20:14:25.392,0.11716397668460656,12.0,4.0
2021-04-12 20:14:35.882,0.12881857765246654,12.0,4.0
2021-04-12 20:14:46.388,0.16960968103997645,12.0,4.0
2021-04-12 20:14:56.890,0.12736175253148405,12.0,4.0
2021-04-12 20:15:07.374,0.12590492741050155,12.0,4.0
2021-04-12 20:15:17.865,0.12444810228951904,12.0,4.0
2021-04-12 20:15:28.361,0.12299127716853654,12.0,4.0
2021-04-12 20:15:38.852,0.13755952837836152,12.0,4.0
2021-04-12 20:15:49.351,0.13610270325737903,12.0,4.0
2021-04-12 20:15:59.854,0.0938547747488866,12.0,4.0
2021-04-12 20:16:10.351,0.11133667620067657,12.0,4.0
2021-04-12 20:16:20.843,0.10842302595871157,12.0,4.0
2021-04-12 20:16:31.335,0.10987985107969407,12.0,4.0
2021-04-12 20:16:41.840,0.10696620083772906,12.0,4.0
2021-04-12 20:16:52.341,0.153584604709169,12.0,4.0
2021-04-12 20:17:02.846,0.10696620083772906,12.0,4.0
2021-04-12 20:17:13.338,0.10696620083772906,12.0,4.0
2021-04-12 20:17:23.837,0.11862080180558905,12.0,4.0
2021-04-12 20:17:34.334,0.10987985107969407,12.0,4.0
2021-04-12 20:17:44.830,0.11279350132165906,12.0,4.0
2021-04-12 20:17:55.323,0.11133667620067657,12.0,4.0
2021-04-12 20:18:05.825,0.15649825495113398,12.0,4.0
2021-04-12 20:18:16.335,0.11133667620067657,12.0,4.0
2021-04-12 20:18:26.845,0.10987985107969407,12.0,4.0
2021-04-12 20:18:37.342,0.10987985107969407,12.0,4.0
2021-04-12 20:18:47.847,0.15649825495113398,12.0,4.0
2021-04-12 20:18:58.345,0.1492141293462215,12.0,4.0
2021-04-12 20:19:08.842,0.18417793224980145,12.0,4.0
2021-04-12 20:19:19.341,0.1433868288622915,12.0,4.0
2021-04-12 20:19:29.841,0.1433868288622915,12.0,4.0
2021-04-12 20:19:40.337,0.13755952837836152,12.0,4.0
2021-04-12 20:19:50.844,0.13610270325737903,12.0,4.0
2021-04-12 20:20:01.351,0.13464587813639653,12.0,4.0
2021-04-12 20:20:11.862,0.13901635349934402,12.0,4.0
2021-04-12 20:20:22.368,0.18272110712881895,12.0,4.0
2021-04-12 20:20:32.877,0.13610270325737903,12.0,4.0
2021-04-12 20:20:43.378,0.13901635349934402,12.0,4.0
2021-04-12 20:20:53.880,0.13755952837836152,12.0,4.0
2021-04-12 20:21:04.386,0.13173222789443154,12.0,4.0
2021-04-12 20:21:14.896,0.13755952837836152,12.0,4.0
2021-04-12 20:21:25.407,0.18272110712881895,12.0,4.0
2021-04-12 20:21:35.901,0.14047317862032652,12.0,4.0
2021-04-12 20:21:46.409,0.144843653983274,12.0,4.0
2021-04-12 20:21:56.917,0.1463004791042565,12.0,4.0
2021-04-12 20:22:07.424,0.1433868288622915,12.0,4.0
2021-04-12 20:22:17.937,0.150670954467204,12.0,4.0
2021-04-12 20:22:28.443,0.13755952837836152,12.0,4.0
2021-04-12 20:22:38.956,0.18417793224980145,12.0,4.0
2021-04-12 20:22:49.472,0.13901635349934402,12.0,4.0
2021-04-12 20:22:59.982,0.14047317862032652,12.0,4.0
2021-04-12 20:23:10.473,0.141930003741309,12.0,4.0
2021-04-12 20:23:20.973,0.14047317862032652,12.0,4.0
2021-04-12 20:23:31.465,0.150670954467204,12.0,4.0
2021-04-12 20:23:41.955,0.1463004791042565,12.0,4.0
2021-04-12 20:23:52.459,0.1987461834596264,12.0,4.0
2021-04-12 20:24:02.961,0.15941190519309897,12.0,4.0
2021-04-12 20:24:13.466,0.15795508007211648,12.0,4.0
2021-04-12 20:24:23.985,0.16378238055604646,12.0,4.0
2021-04-12 20:24:34.497,0.16086873031408147,12.0,4.0
2021-04-12 20:24:45.005,0.17689380664488896,12.0,4.0
2021-04-12 20:24:55.506,0.2104007844274864,12.0,4.0
2021-04-12 20:25:05.995,0.16232555543506397,12.0,4.0
2021-04-12 20:25:16.499,0.16523920567702896,12.0,4.0
2021-04-12 20:25:26.988,0.16232555543506397,12.0,4.0
2021-04-12 20:25:37.503,0.16523920567702896,12.0,4.0
2021-04-12 20:25:48.017,0.16669603079801146,12.0,4.0
2021-04-12 20:25:58.529,0.16232555543506397,12.0,4.0
2021-04-12 20:26:09.042,0.2074871341855214,12.0,4.0
2021-04-12 20:26:19.552,0.16232555543506397,12.0,4.0
2021-04-12 20:26:30.067,0.16086873031408147,12.0,4.0
2021-04-12 20:26:40.580,0.15941190519309897,12.0,4.0
2021-04-12 20:26:51.094,0.15941190519309897,12.0,4.0
2021-04-12 20:27:01.606,0.16378238055604646,12.0,4.0
2021-04-12 20:27:12.118,0.19000523273373143,12.0,4.0
2021-04-12 20:27:22.608,0.22933951100025887,12.0,4.0
2021-04-12 20:27:33.109,0.18272110712881895,12.0,4.0
2021-04-12 20:27:43.601,0.17543698152390647,12.0,4.0
2021-04-12 20:27:54.095,0.18272110712881895,12.0,4.0
2021-04-12 20:28:04.605,0.14047317862032652,12.0,4.0
2021-04-12 20:28:15.123,0.13901635349934402,12.0,4.0
2021-04-12 20:28:25.636,0.18126428200783645,12.0,4.0
2021-04-12 20:28:36.149,0.14047317862032652,12.0,4.0
2021-04-12 20:28:46.662,0.13901635349934402,12.0,4.0
2021-04-12 20:28:57.203,0.141930003741309,12.0,4.0
2021-04-12 20:29:07.691,0.13755952837836152,12.0,4.0
2021-04-12 20:29:18.199,0.141930003741309,12.0,4.0
2021-04-12 20:29:28.702,0.13901635349934402,12.0,4.0
2021-04-12 20:29:39.225,0.18126428200783645,12.0,4.0
2021-04-12 20:29:49.740,0.13464587813639653,12.0,4.0
2021-04-12 20:30:00.255,0.13464587813639653,12.0,4.0
2021-04-12 20:30:10.772,0.141930003741309,12.0,4.0
2021-04-12 20:30:21.280,0.29052616608152376,12.0,4.0
2021-04-12 20:30:31.781,0.11716397668460656,12.0,4.0
2021-04-12 20:30:42.271,0.11570715156362406,12.0,4.0
2021-04-12 20:30:52.760,0.15795508007211648,12.0,4.0
2021-04-12 20:31:03.250,0.10987985107969407,12.0,4.0
2021-04-12 20:31:13.748,0.2759579148716988,12.0,4.0
2021-04-12 20:31:24.252,0.11133667620067657,12.0,4.0
2021-04-12 20:31:34.759,0.11425032644264156,12.0,4.0
2021-04-12 20:31:45.256,0.11716397668460656,12.0,4.0
2021-04-12 20:31:55.748,0.15795508007211648,12.0,4.0
2021-04-12 20:32:06.243,0.11716397668460656,12.0,4.0
2021-04-12 20:32:16.751,0.11425032644264156,12.0,4.0
2021-04-12 20:32:27.255,0.11570715156362406,12.0,4.0
2021-04-12 20:32:37.771,0.11716397668460656,12.0,4.0
2021-04-12 20:32:48.280,0.12007762692657155,12.0,4.0
2021-04-12 20:32:58.788,0.11570715156362406,12.0,4.0
2021-04-12 20:33:09.310,0.16086873031408147,12.0,4.0
2021-04-12 20:33:19.819,0.11716397668460656,12.0,4.0
2021-04-12 20:33:30.334,0.12007762692657155,12.0,4.0
2021-04-12 20:33:40.857,0.12153445204755405,12.0,4.0
2021-04-12 20:33:51.358,0.11862080180558905,12.0,4.0
2021-04-12 20:34:01.863,0.11862080180558905,12.0,4.0
2021-04-12 20:34:12.355,0.12153445204755405,12.0,4.0
2021-04-12 20:34:22.841,0.15941190519309897,12.0,4.0
2021-04-12 20:34:33.334,0.11862080180558905,12.0,4.0
2021-04-12 20:34:43.823,0.11716397668460656,12.0,4.0
2021-04-12 20:34:54.334,0.11570715156362406,12.0,4.0
2021-04-12 20:35:04.843,0.12444810228951904,12.0,4.0
2021-04-12 20:35:15.342,0.13318905301541403,12.0,4.0
2021-04-12 20:35:25.837,0.17689380664488896,12.0,4.0
2021-04-12 20:35:36.330,0.12007762692657155,12.0,4.0
2021-04-12 20:35:46.826,0.12153445204755405,12.0,4.0
2021-04-12 20:35:57.340,0.12007762692657155,12.0,4.0
2021-04-12 20:36:07.853,0.12444810228951904,12.0,4.0
2021-04-12 20:36:18.363,0.12590492741050155,12.0,4.0
2021-04-12 20:36:28.867,0.12299127716853654,12.0,4.0
2021-04-12 20:36:39.356,0.16523920567702896,12.0,4.0
2021-04-12 20:36:49.848,0.13173222789443154,12.0,4.0
2021-04-12 20:37:00.350,0.13027540277344904,12.0,4.0
2021-04-12 20:37:10.846,0.13173222789443154,12.0,4.0
2021-04-12 20:37:21.341,0.13318905301541403,12.0,4.0
2021-04-12 20:37:31.851,0.16669603079801146,12.0,4.0
2021-04-12 20:37:42.370,0.1521277795881865,12.0,4.0
2021-04-12 20:37:52.858,0.2045734839435564,12.0,4.0
2021-04-12 20:38:03.357,0.16815285591899395,12.0,4.0
2021-04-12 20:38:13.850,0.17398015640292397,12.0,4.0
2021-04-12 20:38:24.348,0.17252333128194144,12.0,4.0
2021-04-12 20:38:34.850,0.17106650616095895,12.0,4.0
2021-04-12 20:38:45.369,0.17106650616095895,12.0,4.0
2021-04-12 20:38:55.883,0.21622808491141637,12.0,4.0
2021-04-12 20:39:06.397,0.16815285591899395,12.0,4.0
2021-04-12 20:39:16.909,0.17106650616095895,12.0,4.0
2021-04-12 20:39:27.420,0.17106650616095895,12.0,4.0
2021-04-12 20:39:37.922,0.17252333128194144,12.0,4.0
2021-04-12 20:39:48.413,0.17252333128194144,12.0,4.0
2021-04-12 20:39:58.903,0.16232555543506397,12.0,4.0
2021-04-12 20:40:09.405,0.2031166588225739,12.0,4.0
2021-04-12 20:40:19.899,0.16378238055604646,12.0,4.0
2021-04-12 20:40:30.396,0.16232555543506397,12.0,4.0
2021-04-12 20:40:40.909,0.16086873031408147,12.0,4.0
2021-04-12 20:40:51.428,0.15795508007211648,12.0,4.0
2021-04-12 20:41:01.935,0.16378238055604646,12.0,4.0
2021-04-12 20:41:12.450,0.17106650616095895,12.0,4.0
2021-04-12 20:41:22.962,0.21185760954846888,12.0,4.0
2021-04-12 20:41:33.472,0.16669603079801146,12.0,4.0
2021-04-12 20:41:43.965,0.16669603079801146,12.0,4.0
2021-04-12 20:41:54.464,0.16232555543506397,12.0,4.0
2021-04-12 20:42:04.956,0.16815285591899395,12.0,4.0
2021-04-12 20:42:15.466,0.16669603079801146,12.0,4.0
2021-04-12 20:42:25.965,0.2104007844274864,12.0,4.0
2021-04-12 20:42:36.477,0.16960968103997645,12.0,4.0
2021-04-12 20:42:46.993,0.16960968103997645,12.0,4.0
2021-04-12 20:42:57.502,0.16960968103997645,12.0,4.0
2021-04-12 20:43:08.007,0.17252333128194144,12.0,4.0
2021-04-12 20:43:18.524,0.17252333128194144,12.0,4.0
2021-04-12 20:43:29.037,0.16232555543506397,12.0,4.0
2021-04-12 20:43:39.520,0.2104007844274864,12.0,4.0
2021-04-12 20:43:50.093,0.16815285591899395,12.0,4.0
2021-04-12 20:44:00.594,0.17106650616095895,12.0,4.0
2021-04-12 20:44:11.100,0.16960968103997645,12.0,4.0
2021-04-12 20:44:21.603,0.17106650616095895,12.0,4.0
2021-04-12 20:44:32.110,0.16086873031408147,12.0,4.0
2021-04-12 20:44:42.597,0.16378238055604646,12.0,4.0
2021-04-12 20:44:53.086,0.19583253321766142,12.0,4.0
2021-04-12 20:45:04.274,0.16378238055604646,12.0,4.0
2021-04-12 20:45:14.067,0.17252333128194144,12.0,4.0
2021-04-12 20:45:24.577,0.17398015640292397,12.0,4.0
2021-04-12 20:45:35.088,0.17689380664488896,12.0,4.0
2021-04-12 20:45:45.598,0.2031166588225739,12.0,4.0
2021-04-12 20:45:56.084,0.24390776221008384,12.0,4.0
2021-04-12 20:46:06.574,0.2016598337015914,12.0,4.0
2021-04-12 20:46:17.069,0.2031166588225739,12.0,4.0
2021-04-12 20:46:27.584,0.16815285591899395,12.0,4.0
2021-04-12 20:46:38.096,0.1521277795881865,12.0,4.0
2021-04-12 20:46:48.605,0.15649825495113398,12.0,4.0
2021-04-12 20:46:59.110,0.150670954467204,12.0,4.0
2021-04-12 20:47:09.600,0.19291888297569643,12.0,4.0
2021-04-12 20:47:20.092,0.1492141293462215,12.0,4.0
2021-04-12 20:47:30.593,0.150670954467204,12.0,4.0
2021-04-12 20:47:41.090,0.1521277795881865,12.0,4.0
2021-04-12 20:47:51.594,0.1492141293462215,12.0,4.0
2021-04-12 20:48:02.094,0.15504142983015148,12.0,4.0
2021-04-12 20:48:12.615,0.16523920567702896,12.0,4.0
2021-04-12 20:48:23.102,0.2074871341855214,12.0,4.0
2021-04-12 20:48:33.600,0.16232555543506397,12.0,4.0
2021-04-12 20:48:44.094,0.15941190519309897,12.0,4.0
2021-04-12 20:48:54.587,0.16815285591899395,12.0,4.0
2021-04-12 20:49:05.100,0.153584604709169,12.0,4.0
2021-04-12 20:49:15.623,0.1463004791042565,12.0,4.0
2021-04-12 20:49:26.134,0.19291888297569643,12.0,4.0
2021-04-12 20:49:36.650,0.1521277795881865,12.0,4.0
2021-04-12 20:49:47.164,0.1521277795881865,12.0,4.0
2021-04-12 20:49:57.678,0.1521277795881865,12.0,4.0
2021-04-12 20:50:08.193,0.14047317862032652,12.0,4.0
2021-04-12 20:50:18.707,0.147757304225239,12.0,4.0
2021-04-12 20:50:29.220,-0.0008388581149757436,12.0,4.0
2021-04-12 20:50:39.737,0.05015002111941167,12.0,4.0
2021-04-12 20:50:50.240,0.0049884423689542465,12.0,4.0
2021-04-12 20:51:00.766,0.006445267489936744,12.0,4.0
2021-04-12 20:51:11.286,0.006445267489936744,12.0,4.0
